customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.daily
7957-RYHQD,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,40,Con servicio telefónico,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Sí,Credit card (automatic),79.2,3233.85,2.64
7963-GQRMY,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,3,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,1.4766666666666666
7963-SHNDT,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,52,Sin servicio telefónico,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,1.3033333333333335
7964-VEXDG,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,21,Con servicio telefónico,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,2.6783333333333332
7964-YESJC,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,24,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,2.21
7964-ZRKKG,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,67,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Sí,Bank transfer (automatic),88.4,5798.3,2.9466666666666668
7966-YOTQW,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,10,Con servicio telefónico,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),54.5,568.2,1.8166666666666667
7967-HYCDE,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,8,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,2.356666666666667
7968-QUXNS,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,6,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,0.6316666666666666
7969-AULMZ,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,21,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,97.35,2119.5,3.2449999999999997
7969-FFOWG,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,65,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1292.6,0.6633333333333333
7971-HLVXI,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Sí,Credit card (automatic),84.5,6130.85,2.816666666666667
7973-DZRKH,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,Tiene dependientes,66,Con servicio telefónico,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Sí,Credit card (automatic),90.95,5930.05,3.0316666666666667
7975-JMZNT,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,66,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,3.0566666666666666
7975-TZMLR,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,47,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Sí,Electronic check,103.1,4889.3,3.4366666666666665
7976-CICYS,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,4,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Credit card (automatic),20.7,83.75,0.69
7977-HXJKU,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,21,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,0.6533333333333334
7978-DKUQH,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,25,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sí,Electronic check,74.6,1797.75,2.4866666666666664
7979-CORPM,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,24,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Sí,Credit card (automatic),90.55,2282.55,3.018333333333333
7980-MHFLQ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,0.83
7982-VCELR,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,36,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),94.8,3565.65,3.1599999999999997
7989-AWGEH,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,49,Sin servicio telefónico,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Sí,Electronic check,39.2,1838.15,1.3066666666666669
7989-CHGTL,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,19.6,19.6,0.6533333333333334
7989-VCQOH,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,18,Con servicio telefónico,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,2.775
7993-NQLJE,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,15,Con servicio telefónico,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,2.503333333333333
7993-PYKOF,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,8,Con servicio telefónico,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,2.5
7994-UYIVZ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,8,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sí,Bank transfer (automatic),85.65,659.45,2.855
7994-XIRTR,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,54,Con servicio telefónico,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,2.175
7995-ZHHNZ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,42,Con servicio telefónico,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,1.87
7996-BPXHY,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,13,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),25.0,332.5,0.8333333333333334
7996-MHXLW,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,66,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Credit card (automatic),25.15,1683.6,0.8383333333333333
7997-EASSD,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,63,Con servicio telefónico,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Sí,Credit card (automatic),81.2,4965.1,2.7066666666666666
7998-WNZEM,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,71,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,2.6866666666666665
7998-ZLXWN,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,15,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,0.6816666666666666
8000-REIQB,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,69.95,69.95,2.3316666666666666
8003-EWNDZ,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,10,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Electronic check,21.2,222.65,0.7066666666666667
8006-PYCSW,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,2,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,0.67
8007-YYPWD,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,0.8350000000000001
8008-ESFLK,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,53,Con servicio telefónico,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,3.683333333333333
8008-HAWED,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,14,Sin servicio telefónico,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Sí,Electronic check,50.75,712.75,1.6916666666666667
8008-OTEZX,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,35,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,0.6549999999999999
8010-EZLOU,Abandonó la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sí,Electronic check,80.2,1217.25,2.6733333333333333
8012-SOUDQ,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,43,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Sí,Electronic check,90.25,3838.75,3.0083333333333333
8015-IHCGW,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Electronic check,115.5,8425.15,3.85
8016-NCFVO,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,55,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sí,Electronic check,116.5,6382.55,3.8833333333333333
8016-ZMGMO,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,66,Con servicio telefónico,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Sí,Bank transfer (automatic),70.85,4738.85,2.3616666666666664
8017-LXHFA,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,23,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,94.75,2293.6,3.158333333333333
8017-UVSZU,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,40,Con servicio telefónico,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,1.8866666666666667
8019-ENHXU,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,42,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Sí,Electronic check,99.45,4138.05,3.315
8020-BWHYL,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sí,Credit card (automatic),75.3,1147.45,2.51
8022-BECSI,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,22,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,0.6533333333333334
8023-QHAIO,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,56,Con servicio telefónico,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Sí,Bank transfer (automatic),76.85,4275.75,2.5616666666666665
8024-XNAFQ,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,72,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Sí,Bank transfer (automatic),107.4,7748.75,3.58
8028-PNXHQ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,62,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),24.25,1424.6,0.8083333333333333
8029-XYPWT,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,71,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Bank transfer (automatic),115.05,8016.6,3.835
8033-ATFAS,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,39,Con servicio telefónico,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Sí,Mailed check,59.85,2341.5,1.995
8033-VCZGH,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,50,Con servicio telefónico,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Sí,Electronic check,103.95,5231.3,3.4650000000000003
8034-RYTVV,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,55,Con servicio telefónico,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Sí,Credit card (automatic),84.25,4589.85,2.808333333333333
8035-BUYVG,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,40,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Sí,Electronic check,42.35,1716.45,1.4116666666666666
8035-PWSEV,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,6,Con servicio telefónico,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Sí,Electronic check,89.25,487.05,2.975
8039-ACLPL,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,2.2916666666666665
8039-EQPIM,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,69,Sin servicio telefónico,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,2.0083333333333333
8040-MNRTF,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,2.3699999999999997
8041-TMEID,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,63,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,3.6166666666666667
8042-JVNFH,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,71.35,71.35,2.378333333333333
8042-RNLKO,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,66,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,0.8483333333333333
8043-PNYSD,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,63,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,0.6516666666666667
8044-BGWPI,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,12,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Electronic check,21.15,306.05,0.705
8046-DNVTL,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,62,Sin servicio telefónico,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Sí,Credit card (automatic),38.6,2345.55,1.2866666666666666
8048-DSDFQ,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0.6733333333333333
8049-WJCLQ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,10,Con servicio telefónico,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,2.006666666666667
8050-DVOJX,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,49,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,2.7116666666666664
8050-WYBND,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,Tiene dependientes,22,Sin servicio telefónico,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Sí,Credit card (automatic),49.45,1031.4,1.6483333333333334
